num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
1801,83,1884,21.698795180722893
1895,11,1906,172.27272727272728
1634,27,1661,60.51851851851852
1106,159,1265,6.955974842767295
1501,7,1508,214.42857142857142
682,467,1149,1.4603854389721627
860,160,1020,5.375
424,30,454,14.133333333333333
187,2,189,93.5
1724,2,1726,862.0
599,517,1116,1.1586073500967118
654,61,715,10.721311475409836
601,561,1162,1.071301247771836
15,325,340,0.046153846153846156
461,283,744,1.6289752650176679
172,248,420,0.6935483870967742
1779,251,2030,7.087649402390438
1362,54,1416,25.22222222222222
1324,606,1930,2.184818481848185
515,588,1103,0.8758503401360545
600,692,1292,0.8670520231213873
1641,340,1981,4.826470588235294
695,20,715,34.75
710,33,743,21.515151515151516
228,191,419,1.193717277486911
11,29,40,0.3793103448275862
1052,657,1709,1.6012176560121765
1319,19,1338,69.42105263157895
1072,71,1143,15.098591549295774
1182,444,1626,2.6621621621621623
1221,18,1239,67.83333333333333
704,712,1416,0.9887640449438202
752,70,822,10.742857142857142
757,136,893,5.5661764705882355
475,19,494,25.0
439,16,455,27.4375
8,286,294,0.027972027972027972
1009,12,1021,84.08333333333333
1033,55,1088,18.78181818181818
713,10,723,71.3
1842,13,1855,141.69230769230768
391,178,569,2.196629213483146
1299,405,1704,3.2074074074074073
934,4,938,233.5
235,10,245,23.5
1612,364,1976,4.428571428571429
633,309,942,2.0485436893203883
124,281,405,0.4412811387900356
240,201,441,1.1940298507462686
984,5,989,196.8
444,278,722,1.5971223021582734
364,11,375,33.09090909090909
1117,387,1504,2.8863049095607236
447,254,701,1.7598425196850394
1753,81,1834,21.641975308641975
460,375,835,1.2266666666666666
1985,25,2010,79.4
1144,18,1162,63.55555555555556
281,25,306,11.24
623,293,916,2.1262798634812285
46,270,316,0.17037037037037037
1029,49,1078,21.0
10,424,434,0.02358490566037736
1022,271,1293,3.7712177121771218
378,4,382,94.5
646,490,1136,1.3183673469387756
538,12,550,44.833333333333336
1467,403,1870,3.640198511166253
408,249,657,1.6385542168674698
14,258,272,0.05426356589147287
678,309,987,2.1941747572815533
286,14,300,20.428571428571427
11,285,296,0.03859649122807018
1582,335,1917,4.722388059701492
1538,16,1554,96.125
573,419,992,1.3675417661097853
1724,201,1925,8.577114427860696
148,125,273,1.184
1353,445,1798,3.040449438202247
46,137,183,0.3357664233576642
597,24,621,24.875
558,536,1094,1.041044776119403
1377,12,1389,114.75
282,146,428,1.9315068493150684
628,13,641,48.30769230769231
602,44,646,13.681818181818182
502,4,506,125.5
1565,21,1586,74.52380952380952
1756,199,1955,8.824120603015075
2,10,12,0.2
390,23,413,16.956521739130434
1522,94,1616,16.19148936170213
1306,319,1625,4.094043887147335
1559,17,1576,91.70588235294117
957,87,1044,11.0
241,46,287,5.239130434782608
1384,7,1391,197.71428571428572
1197,6,1203,199.5
464,11,475,42.18181818181818
298,34,332,8.764705882352942
675,480,1155,1.40625
1240,15,1255,82.66666666666667
674,18,692,37.44444444444444
292,8,300,36.5
1306,218,1524,5.990825688073395
299,393,692,0.7608142493638677
641,325,966,1.9723076923076923
751,300,1051,2.5033333333333334
1113,195,1308,5.707692307692308
11,803,814,0.0136986301369863
420,362,782,1.160220994475138
296,62,358,4.774193548387097
419,191,610,2.193717277486911
126,693,819,0.18181818181818182
1731,156,1887,11.096153846153847
549,316,865,1.7373417721518987
1421,218,1639,6.518348623853211
768,198,966,3.878787878787879
518,17,535,30.470588235294116
805,552,1357,1.4583333333333333
1631,22,1653,74.13636363636364
223,16,239,13.9375
652,708,1360,0.9209039548022598
1527,12,1539,127.25
761,2,763,380.5
129,18,147,7.166666666666667
226,166,392,1.3614457831325302
86,272,358,0.3161764705882353
52,345,397,0.15072463768115943
470,6,476,78.33333333333333
1370,16,1386,85.625
1578,12,1590,131.5
714,13,727,54.92307692307692
656,457,1113,1.4354485776805253
19,253,272,0.07509881422924901
1219,22,1241,55.40909090909091
688,129,817,5.333333333333333
1106,355,1461,3.1154929577464787
938,43,981,21.813953488372093
1783,12,1795,148.58333333333334
1046,49,1095,21.346938775510203
638,24,662,26.583333333333332
1714,312,2026,5.493589743589744
1473,42,1515,35.07142857142857
102,769,871,0.13263979193758127
477,13,490,36.69230769230769
87,201,288,0.43283582089552236
9,219,228,0.0410958904109589
634,45,679,14.088888888888889
294,56,350,5.25
1182,33,1215,35.81818181818182
311,538,849,0.5780669144981413
185,65,250,2.8461538461538463
1521,17,1538,89.47058823529412
214,9,223,23.77777777777778
301,163,464,1.8466257668711656
562,649,1211,0.8659476117103235
309,10,319,30.9
78,40,118,1.95
955,173,1128,5.520231213872832
1775,80,1855,22.1875
561,45,606,12.466666666666667
438,45,483,9.733333333333333
1434,370,1804,3.8756756756756756
1137,80,1217,14.2125
241,40,281,6.025
20,338,358,0.05917159763313609
1463,29,1492,50.44827586206897
450,16,466,28.125
765,24,789,31.875
386,61,447,6.327868852459017
1706,222,1928,7.684684684684685
1723,200,1923,8.615
1552,151,1703,10.278145695364238
1513,8,1521,189.125
1599,144,1743,11.104166666666666
1013,835,1848,1.2131736526946109
569,10,579,56.9
881,3,884,293.6666666666667
335,377,712,0.8885941644562334
193,21,214,9.19047619047619
1504,8,1512,188.0
374,113,487,3.309734513274336
387,23,410,16.82608695652174
1138,536,1674,2.123134328358209
363,324,687,1.1203703703703705
401,15,416,26.733333333333334
73,13,86,5.615384615384615
405,32,437,12.65625
780,289,1069,2.698961937716263
247,24,271,10.291666666666666
9,43,52,0.20930232558139536
1772,17,1789,104.23529411764706
888,148,1036,6.0
1107,12,1119,92.25
904,892,1796,1.0134529147982063
197,28,225,7.035714285714286
440,252,692,1.746031746031746
197,28,225,7.035714285714286
815,14,829,58.214285714285715
344,35,379,9.82857142857143
290,171,461,1.695906432748538
324,279,603,1.1612903225806452
260,12,272,21.666666666666668
837,283,1120,2.9575971731448765
148,14,162,10.571428571428571
231,228,459,1.013157894736842
1377,100,1477,13.77
472,323,795,1.4613003095975232
463,2,465,231.5
398,381,779,1.0446194225721785
1520,97,1617,15.670103092783505
800,758,1558,1.0554089709762533
804,340,1144,2.364705882352941
316,447,763,0.7069351230425056
210,484,694,0.43388429752066116
554,34,588,16.294117647058822
66,303,369,0.21782178217821782
525,180,705,2.9166666666666665
1699,59,1758,28.796610169491526
92,276,368,0.3333333333333333
179,269,448,0.6654275092936803
8,561,569,0.0142602495543672
911,469,1380,1.9424307036247335
925,275,1200,3.3636363636363638
330,12,342,27.5
92,62,154,1.4838709677419355
91,52,143,1.75
544,24,568,22.666666666666668
436,421,857,1.03562945368171
311,596,907,0.5218120805369127
802,3,805,267.3333333333333
322,504,826,0.6388888888888888
1923,12,1935,160.25
346,4,350,86.5
1521,10,1531,152.1
1198,7,1205,171.14285714285714
501,425,926,1.1788235294117646
125,14,139,8.928571428571429
1173,154,1327,7.616883116883117
302,16,318,18.875
370,209,579,1.770334928229665
299,650,949,0.46
226,90,316,2.511111111111111
76,194,270,0.3917525773195876
19,257,276,0.07392996108949416
1323,14,1337,94.5
501,14,515,35.785714285714285
222,853,1075,0.26025791324736225
814,817,1631,0.996328029375765
803,3,806,267.6666666666667
1346,14,1360,96.14285714285714
1359,175,1534,7.765714285714286
80,318,398,0.25157232704402516
1401,238,1639,5.88655462184874
21,24,45,0.875
1627,10,1637,162.7
98,25,123,3.92
808,76,884,10.631578947368421
1461,225,1686,6.493333333333333
1461,334,1795,4.374251497005988
647,321,968,2.015576323987539
640,103,743,6.213592233009709
849,72,921,11.791666666666666
93,792,885,0.11742424242424243
439,245,684,1.7918367346938775
556,125,681,4.448
335,110,445,3.0454545454545454
51,332,383,0.1536144578313253
427,330,757,1.293939393939394
129,707,836,0.18246110325318246
720,751,1471,0.9587217043941412
873,56,929,15.589285714285714
1835,9,1844,203.88888888888889
1273,7,1280,181.85714285714286
887,127,1014,6.984251968503937
812,12,824,67.66666666666667
1525,9,1534,169.44444444444446
843,944,1787,0.8930084745762712
1767,15,1782,117.8
1319,16,1335,82.4375
911,16,927,56.9375
900,646,1546,1.3931888544891642
930,16,946,58.125
957,16,973,59.8125
1488,217,1705,6.857142857142857
1488,8,1496,186.0
1038,711,1749,1.459915611814346
1139,17,1156,67.0
1035,17,1052,60.88235294117647
1019,17,1036,59.94117647058823
1408,330,1738,4.266666666666667
849,13,862,65.3076923076923
1545,254,1799,6.082677165354331
1110,5,1115,222.0
399,271,670,1.4723247232472325
1926,11,1937,175.0909090909091
511,100,611,5.11
582,158,740,3.6835443037974684
1242,25,1267,49.68
1050,18,1068,58.333333333333336
450,16,466,28.125
7,336,343,0.020833333333333332
473,105,578,4.504761904761905
556,38,594,14.631578947368421
25,380,405,0.06578947368421052
647,53,700,12.20754716981132
1196,11,1207,108.72727272727273
449,3,452,149.66666666666666
187,334,521,0.5598802395209581
543,545,1088,0.9963302752293578
980,2,982,490.0
471,372,843,1.2661290322580645
43,87,130,0.4942528735632184
562,39,601,14.41025641025641
292,14,306,20.857142857142858
1324,12,1336,110.33333333333333
378,17,395,22.235294117647058
1135,20,1155,56.75
821,243,1064,3.3786008230452675
1177,26,1203,45.26923076923077
735,17,752,43.23529411764706
434,7,441,62.0
1516,108,1624,14.037037037037036
611,82,693,7.451219512195122
20,280,300,0.07142857142857142
851,811,1662,1.0493218249075216
833,27,860,30.85185185185185
694,625,1319,1.1104
835,814,1649,1.0257985257985258
466,20,486,23.3
1507,80,1587,18.8375
605,1062,1667,0.5696798493408662
663,271,934,2.4464944649446494
1225,50,1275,24.5
231,101,332,2.287128712871287
681,104,785,6.548076923076923
174,331,505,0.525679758308157
553,295,848,1.8745762711864407
622,193,815,3.22279792746114
920,194,1114,4.742268041237113
1338,18,1356,74.33333333333333
580,92,672,6.304347826086956
156,138,294,1.1304347826086956
1377,469,1846,2.9360341151385927
581,15,596,38.733333333333334
142,2,144,71.0
1017,15,1032,67.8
459,427,886,1.0749414519906324
1558,395,1953,3.9443037974683546
767,436,1203,1.7591743119266054
914,166,1080,5.506024096385542
1079,566,1645,1.9063604240282686
205,459,664,0.4466230936819172
1604,13,1617,123.38461538461539
748,620,1368,1.206451612903226
488,644,1132,0.7577639751552795
1686,24,1710,70.25
458,119,577,3.8487394957983194
1773,138,1911,12.847826086956522
891,9,900,99.0
169,40,209,4.225
380,284,664,1.3380281690140845
1042,10,1052,104.2
47,284,331,0.16549295774647887
583,353,936,1.651558073654391
1460,16,1476,91.25
1112,448,1560,2.482142857142857
1977,17,1994,116.29411764705883
353,6,359,58.833333333333336
971,264,1235,3.678030303030303
196,29,225,6.758620689655173
917,10,927,91.7
1654,8,1662,206.75
1533,28,1561,54.75
452,15,467,30.133333333333333
72,60,132,1.2
981,388,1369,2.5283505154639174
1191,36,1227,33.083333333333336
628,157,785,4.0
1114,126,1240,8.841269841269842
204,578,782,0.35294117647058826
250,89,339,2.808988764044944
474,440,914,1.0772727272727274
1326,23,1349,57.65217391304348
1413,22,1435,64.22727272727273
1191,51,1242,23.352941176470587
154,718,872,0.21448467966573817
90,104,194,0.8653846153846154
493,91,584,5.417582417582418
996,31,1027,32.12903225806452
1360,49,1409,27.755102040816325
1070,47,1117,22.76595744680851
433,5,438,86.6
1845,27,1872,68.33333333333333
1204,449,1653,2.681514476614699
167,6,173,27.833333333333332
432,18,450,24.0
390,1035,1425,0.37681159420289856
500,3,503,166.66666666666666
1254,667,1921,1.8800599700149925
1386,20,1406,69.3
564,4,568,141.0
415,12,427,34.583333333333336
1295,12,1307,107.91666666666667
1143,438,1581,2.6095890410958904
1051,108,1159,9.731481481481481
1121,385,1506,2.911688311688312
541,376,917,1.4388297872340425
1433,435,1868,3.2942528735632184
596,422,1018,1.4123222748815165
384,16,400,24.0
196,197,393,0.9949238578680203
567,166,733,3.4156626506024095
826,171,997,4.830409356725146
542,2,544,271.0
223,439,662,0.5079726651480638
861,16,877,53.8125
455,350,805,1.3
248,15,263,16.533333333333335
95,172,267,0.5523255813953488
1195,134,1329,8.917910447761194
840,119,959,7.0588235294117645
15,144,159,0.10416666666666667
414,42,456,9.857142857142858
1472,170,1642,8.658823529411764
760,940,1700,0.8085106382978723
1547,231,1778,6.696969696969697
215,1096,1311,0.19616788321167883
1916,20,1936,95.8
768,93,861,8.258064516129032
117,540,657,0.21666666666666667
1441,361,1802,3.9916897506925206
1573,91,1664,17.285714285714285
339,203,542,1.6699507389162562
800,431,1231,1.8561484918793503
1323,137,1460,9.656934306569344
748,134,882,5.582089552238806
1287,199,1486,6.467336683417085
1403,134,1537,10.470149253731343
880,81,961,10.864197530864198
107,99,206,1.0808080808080809
1131,171,1302,6.614035087719298
1439,106,1545,13.575471698113208
335,156,491,2.1474358974358974
261,298,559,0.8758389261744967
1319,17,1336,77.58823529411765
1850,28,1878,66.07142857142857
1773,45,1818,39.4
548,5,553,109.6
1103,215,1318,5.130232558139535
2010,21,2031,95.71428571428571
1740,20,1760,87.0
1224,433,1657,2.8267898383371826
724,397,1121,1.8236775818639799
918,23,941,39.91304347826087
887,11,898,80.63636363636364
1258,10,1268,125.8
852,14,866,60.857142857142854
403,4,407,100.75
1189,14,1203,84.92857142857143
1003,14,1017,71.64285714285714
387,2,389,193.5
1833,14,1847,130.92857142857142
552,316,868,1.7468354430379747
1576,14,1590,112.57142857142857
701,293,994,2.3924914675767917
333,9,342,37.0
1645,14,1659,117.5
454,258,712,1.7596899224806202
104,28,132,3.7142857142857144
907,253,1160,3.5849802371541504
329,7,336,47.0
238,221,459,1.0769230769230769
1734,14,1748,123.85714285714286
750,236,986,3.1779661016949152
73,58,131,1.2586206896551724
927,21,948,44.142857142857146
564,22,586,25.636363636363637
14,413,427,0.03389830508474576
400,10,410,40.0
767,10,777,76.7
1413,11,1424,128.45454545454547
164,208,372,0.7884615384615384
1145,327,1472,3.5015290519877675
1375,559,1934,2.4597495527728084
1010,580,1590,1.7413793103448276
534,808,1342,0.6608910891089109
862,2,864,431.0
1462,5,1467,292.4
689,591,1280,1.1658206429780034
1178,17,1195,69.29411764705883
397,211,608,1.8815165876777251
339,170,509,1.9941176470588236
492,83,575,5.927710843373494
729,162,891,4.5
1066,27,1093,39.48148148148148
586,19,605,30.842105263157894
247,12,259,20.583333333333332
339,6,345,56.5
108,590,698,0.18305084745762712
447,181,628,2.4696132596685083
746,39,785,19.128205128205128
1899,14,1913,135.64285714285714
193,13,206,14.846153846153847
47,179,226,0.26256983240223464
230,128,358,1.796875
785,6,791,130.83333333333334
1778,12,1790,148.16666666666666
440,7,447,62.857142857142854
337,532,869,0.6334586466165414
959,15,974,63.93333333333333
619,4,623,154.75
200,302,502,0.6622516556291391
383,6,389,63.833333333333336
1459,113,1572,12.91150442477876
590,860,1450,0.686046511627907
1519,196,1715,7.75
429,18,447,23.833333333333332
1158,460,1618,2.517391304347826
1371,366,1737,3.7459016393442623
728,600,1328,1.2133333333333334
1275,702,1977,1.8162393162393162
1533,352,1885,4.355113636363637
352,7,359,50.285714285714285
309,16,325,19.3125
171,20,191,8.55
1177,22,1199,53.5
1222,809,2031,1.5105067985166873
1873,10,1883,187.3
623,427,1050,1.459016393442623
598,644,1242,0.9285714285714286
1099,186,1285,5.908602150537634
1198,466,1664,2.570815450643777
1778,28,1806,63.5
574,231,805,2.484848484848485
537,461,998,1.1648590021691974
825,129,954,6.395348837209302
925,16,941,57.8125
1330,27,1357,49.25925925925926
252,10,262,25.2
1408,12,1420,117.33333333333333
927,384,1311,2.4140625
232,765,997,0.3032679738562091
38,329,367,0.11550151975683891
186,209,395,0.8899521531100478
1716,31,1747,55.354838709677416
661,10,671,66.1
430,98,528,4.387755102040816
497,51,548,9.745098039215685
1341,70,1411,19.15714285714286
282,229,511,1.2314410480349345
1700,25,1725,68.0
282,26,308,10.846153846153847
319,350,669,0.9114285714285715
368,63,431,5.841269841269841
1070,43,1113,24.88372093023256
867,15,882,57.8
437,10,447,43.7
135,13,148,10.384615384615385
357,9,366,39.666666666666664
39,66,105,0.5909090909090909
302,13,315,23.23076923076923
972,12,984,81.0
1910,16,1926,119.375
1457,56,1513,26.017857142857142
1845,20,1865,92.25
734,18,752,40.77777777777778
267,16,283,16.6875
1411,100,1511,14.11
857,446,1303,1.9215246636771302
1247,35,1282,35.628571428571426
1265,145,1410,8.724137931034482
1154,58,1212,19.896551724137932
509,349,858,1.4584527220630372
462,436,898,1.0596330275229358
15,160,175,0.09375
1833,137,1970,13.379562043795621
917,351,1268,2.6125356125356127
1956,11,1967,177.8181818181818
425,699,1124,0.6080114449213162
1821,16,1837,113.8125
169,42,211,4.023809523809524
441,16,457,27.5625
260,21,281,12.380952380952381
310,58,368,5.344827586206897
598,393,991,1.5216284987277353
372,324,696,1.1481481481481481
219,11,230,19.90909090909091
20,427,447,0.0468384074941452
321,19,340,16.894736842105264
1552,165,1717,9.406060606060606
846,365,1211,2.317808219178082
38,67,105,0.5671641791044776
759,26,785,29.192307692307693
1677,17,1694,98.6470588235294
508,535,1043,0.9495327102803738
1704,180,1884,9.466666666666667
616,247,863,2.493927125506073
1029,13,1042,79.15384615384616
81,436,517,0.18577981651376146
38,31,69,1.2258064516129032
1135,358,1493,3.170391061452514
1133,137,1270,8.27007299270073
200,19,219,10.526315789473685
1509,19,1528,79.42105263157895
1099,2,1101,549.5
1988,19,2007,104.63157894736842
552,22,574,25.09090909090909
569,15,584,37.93333333333333
829,816,1645,1.0159313725490196
1363,27,1390,50.48148148148148
1415,10,1425,141.5
372,29,401,12.827586206896552
879,625,1504,1.4064
214,651,865,0.32872503840245776
750,515,1265,1.4563106796116505
554,42,596,13.19047619047619
1903,47,1950,40.48936170212766
871,256,1127,3.40234375
763,7,770,109.0
2004,15,2019,133.6
1671,53,1724,31.528301886792452
1047,13,1060,80.53846153846153
556,561,1117,0.9910873440285205
529,5,534,105.8
2025,5,2030,405.0
1140,31,1171,36.774193548387096
799,77,876,10.376623376623376
1109,82,1191,13.524390243902438
800,66,866,12.121212121212121
1360,245,1605,5.551020408163265
1832,17,1849,107.76470588235294
1349,590,1939,2.2864406779661017
1739,58,1797,29.982758620689655
956,724,1680,1.3204419889502763
